stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,intersection_code,reference_place,stop_name_short,stop_place
23007,23007,Miramar College Transit Station,,32.91232149,-117.11991025,,,0,,0,M-TC-Bus,,Miramar Coll Trnst Stn,mirsta
23008,23008,Miramar College Transit Station,,32.91248772,-117.11972291,,,0,,0,M-TC-Bus,,Miramar Coll Trnst Stn,mirsta
23010,23010,Miramar College Transit Station,,32.91256716,-117.12015055,,,0,,0,M-TC-Bus,,Miramar Coll Trnst Stn,mirsta
23011,23011,Miramar College Transit Station,,32.91271053,-117.12008680,,,0,,0,M-TC-Bus,,Miramar Coll Trnst Stn,mirsta
23012,23012,Miramar College Transit Station,,32.91280256,-117.11989872,,,0,,0,M-TC-Bus,,Miramar Coll Trnst Stn,mirsta
13070,13070,Miramar Rd & 7636,,32.88448101,-117.15222911,,,0,,1,M-Street-W/B,,Miramar&7636,
11261,11261,Miramar Rd & AleSmith Ct,,32.88608981,-117.14946368,,,0,,1,F-W/B,,Miramar&AleSmith,
99157,99157,Miramar Rd & AleSmith Ct,,32.88596652,-117.14903243,,,0,,1,M-Street-E/B,,Miramar&AleSmith,
99042,99042,Miramar Rd & Black Mountain Rd,,32.89394232,-117.12379424,,,0,,1,F-W/B,,Miramar&Black Mtn,blmmir
10132,10132,Miramar Rd & Cabot Dr,,32.88957656,-117.14279509,,,0,,1,N-E/B,,Miramar&Cabot,
11274,11274,Miramar Rd & Cabot Dr,,32.88975815,-117.14314876,,,0,,1,F-W/B,,Miramar&Cabot,
11292,11292,Miramar Rd & Camino Ruiz,,32.89385262,-117.13447243,,,0,,1,F-W/B,,Miramar&Cmo Ruiz,cammir
99041,99041,Miramar Rd & Camino Ruiz,,32.89357778,-117.13343337,,,0,,1,M-Street-E/B,,Miramar&Cmo Ruiz,mircar
11223,11223,Miramar Rd & Camino Santa Fe,,32.87811730,-117.17318928,,,0,,1,F-W/B,,Miramar&Cmo Santa Fe,
10107,10107,Miramar Rd & Carroll Rd,,32.88177728,-117.15625029,,,0,,1,N-E/B,,Miramar&Carroll,
11251,11251,Miramar Rd & Carroll Rd,,32.88201445,-117.15651658,,,0,,1,F-W/B,,Miramar&Carroll,
99156,99156,Miramar Rd & Clayton Dr,,32.89387787,-117.13132239,,,0,,1,F-W/B,,Miramar&Clayton,
11227,11227,Miramar Rd & Commerce Av,,32.87826065,-117.16870557,,,0,,1,F-W/B,,Miramar&Commerce,
10095,10095,Miramar Rd & Distribution Av,,32.87896273,-117.16260879,,,0,,1,N-E/B,,Miramar&Distribution,
11241,11241,Miramar Rd & Distribution Av,,32.87924984,-117.16281046,,,0,,1,F-W/B,,Miramar&Distribution,
10124,10124,Miramar Rd & Dowdy Dr,,32.88803742,-117.14545069,,,0,,1,F-E/B,,Miramar&Dowdy,
11265,11265,Miramar Rd & Dowdy Dr,,32.88818288,-117.14585937,,,0,,1,F-W/B,,Miramar&Dowdy,
88894,88894,Miramar Rd & Eastgate Mall,,32.87699845,-117.18745155,,,0,,0,F-W/B,,Miramar&Eastgate Mall,
88895,88895,Miramar Rd & Eastgate Mall,,32.87666683,-117.18681971,,,0,,0,N-E/B,,Miramar&Eastgate Mall,
10450,10450,Miramar Rd & Frost Mar Pl,,32.87760757,-117.17225237,,,0,,1,F-E/B,,Miramar&Frost Mar,
10085,10085,Miramar Rd & Milch Rd,,32.87793669,-117.16865659,,,0,,1,N-E/B,,Miramar&Milch,
10074,10074,Miramar Rd & Miramar Mall,,32.87688380,-117.18299026,,,0,,1,N-E/B,,Miramar&Miramar Mall,mirmal
11210,11210,Miramar Rd & Miramar Mall,,32.87712292,-117.18335434,,,0,,1,F-W/B,,Miramar&Miramar Mall,mirmal
10444,10444,Miramar Rd & Miramar Pl,,32.87758931,-117.17799465,,,0,,1,F-E/B,,Miramar&Miramar,
11214,11214,Miramar Rd & Miramar Pl,,32.87776017,-117.17903225,,,0,,1,F-W/B,,Miramar&Miramar,
13003,13003,Miramar Rd & Miramar Way,,32.88002345,-117.15928106,,,0,,1,F-E/B,,Miramar&Miramar Way,
13101,13101,Miramar Rd & Miramar Way,,32.88028853,-117.15948901,,,0,,1,N-W/B,,Miramar&Miramar Way,
13321,13321,Miramar Rd & Mitchner Way,,32.89357029,-117.13013021,,,0,,1,F-E/B,,Miramar&Mitchner Way,mcasmm
13104,13104,Miramar Rd & Northgate Plaza,,32.89241341,-117.13854645,,,0,,1,M-Street-W/B,,Miramar&Northgate Pza,
10464,10464,Miramar Rd & Production Av,,32.87867781,-117.16434195,,,0,,1,F-E/B,,Miramar&Production,
11233,11233,Miramar Rd & Production Av,,32.87881026,-117.16538565,,,0,,1,F-W/B,,Miramar&Production,
11506,11506,Mission Bl & Beryl St,,32.80321155,-117.25758987,,,0,,1,N-S/B,,Mission&Beryl,
11507,11507,Mission Bl & Chalcedony St,,32.80135272,-117.25701535,,,0,,1,N-S/B,,Mission&Chalcedony,
11508,11508,Mission Bl & Diamond St,,32.79950190,-117.25647023,,,0,,1,N-S/B,,Mission&Diamond,
11843,11843,Mission Bl & El Carmel Pl,,32.77813259,-117.25268292,,,0,,1,F-S/B,,Mission&El Carmel,
12609,12609,Mission Bl & El Carmel Pl,,32.77874160,-117.25248813,,,0,,1,F-N/B,,Mission&El Carmel,
11833,11833,Mission Bl & Felspar St,,32.79719609,-117.25577024,,,0,,1,F-S/B,,Mission&Felspar,misfel
12270,12270,Mission Bl & Felspar St,,32.79741186,-117.25560023,,,0,,1,N-N/B,,Mission&Felspar,misfel
11509,11509,Mission Bl & Hornblend St,,32.79582547,-117.25532178,,,0,,1,N-S/B,,Mission&Hornblend,
12272,12272,Mission Bl & Hornblend St,,32.79551735,-117.25501887,,,0,,1,N-N/B,,Mission&Hornblend,
12268,12268,Mission Bl & Law St,,32.80209737,-117.25704013,,,0,,1,N-N/B,,Mission&Law,
12269,12269,Mission Bl & Missouri St,,32.80023583,-117.25646235,,,0,,1,N-N/B,,Mission&Missouri,
11832,11832,Mission Bl & Opal St,,32.80566536,-117.25834046,,,0,,1,F-S/B,,Mission&Opal,
11511,11511,Mission Bl & Pacific Beach Dr,,32.79101137,-117.25390728,,,0,,1,N-S/B,,Mission&Pcfc Bch,
11516,11516,Mission Bl & San Jose Pl,,32.78481177,-117.25299323,,,0,,1,N-S/B,,Mission&San Jose,
12279,12279,Mission Bl & San Jose Pl,,32.78482150,-117.25281113,,,0,,1,N-N/B,,Mission&San Jose,
11844,11844,Mission Bl & San Juan Pl,,32.78017798,-117.25262486,,,0,,1,F-S/B,,Mission&San Juan,
12280,12280,Mission Bl & San Juan Pl,,32.78034179,-117.25242174,,,0,,1,N-N/B,,Mission&San Juan,
11846,11846,Mission Bl & San Luis Obisbo Pl,,32.77607629,-117.25239272,,,0,,1,F-S/B,,Mission&San Luis Obisbo,
12612,12612,Mission Bl & San Luis Obispo Pl,,32.77638801,-117.25225311,,,0,,1,F-N/B,,Mission&San Luis Obispo,
11512,11512,Mission Bl & San Rafael Pl,,32.78720920,-117.25358346,,,0,,1,N-S/B,,Mission&San Rafael,
12604,12604,Mission Bl & San Rafael Pl,,32.78731805,-117.25337970,,,0,,0,F-N/B,,Mission&San Rafael,
11849,11849,Mission Bl & Santa Barbara Pl,,32.77402332,-117.25169265,,,0,,1,F-S/B,,Mission&Santa Barbara,
12614,12614,Mission Bl & Santa Barbara Pl,,32.77436503,-117.25158267,,,0,,1,F-N/B,,Mission&Santa Barbara,
11845,11845,Mission Bl & Santa Clara Pl,,32.78235816,-117.25255207,,,0,,1,F-S/B,,Mission&Santa Clara,
12282,12282,Mission Bl & Santa Clara Pl,,32.78245596,-117.25235470,,,0,,1,N-N/B,,Mission&Santa Clara,
12605,12605,Mission Bl & Santa Rita Pl,,32.79032755,-117.25339772,,,0,,1,M-Street-N/B,,Mission&Santa Rita,
11505,11505,Mission Bl & Sapphire St,,32.80795740,-117.25904368,,,0,,1,N-S/B,,Mission&Sapphire,missap
12266,12266,Mission Bl & Sapphire St,,32.80770692,-117.25875115,,,0,,1,N-N/B,,Mission&Sapphire,
11837,11837,Mission Bl & Thomas Av,,32.79342094,-117.25459144,,,0,,1,F-S/B,,Mission&Thomas,
12602,12602,Mission Bl & Thomas Av,,32.79400115,-117.25455901,,,0,,1,F-N/B,,Mission&Thomas,
12267,12267,Mission Bl & Wilbur Av,,32.80396447,-117.25761150,,,0,,1,N-N/B,,Mission&Wilbur,
12069,12069,Mission Center Rd & Sevan Ct,,32.78198560,-117.15343071,,,0,,1,F-S/B,,Mission Ctr&Sevan,
99261,99261,Mission City Pkwy & Camino Del Rio N,,32.77639291,-117.12551718,,,0,,1,F-S/B,,Mission City&Cmo Del Rio N,
99145,99145,Mission Gorge Pl & Mission Gorge Rd,,32.78291384,-117.09774661,,,0,,1,F-E/B,,Msn Grg&Msn Grg,
40987,40987,Mission Gorge Rd & 10152,,32.83876077,-116.97757843,,,0,,1,M-Street-W/B,,Msn Grg&10152,
40294,40294,Mission Gorge Rd & 1St-Magnolia Ave,,32.83852873,-116.96876588,,,0,,1,N-W/B,,Msn Grg&1St-Magnoliae,mismag
40173,40173,Mission Gorge Rd & 9416 (Lowes),,32.83888515,-116.99215148,,,0,,1,M-Street-W/B,,Msn Grg&9416 (Lowes),
40382,40382,Mission Gorge Rd & Big Rock Rd,,32.83665929,-117.02080205,,,0,,1,F-W/B,,Msn Grg&Big Rock,
40400,40400,Mission Gorge Rd & Carlton Hills Bl,,32.83880399,-116.99649720,,,0,,0,F-W/B,,Msn Grg&Carlton Hills,mischl
40057,40057,Mission Gorge Rd & Cottonwood Av,,32.83836356,-116.97304905,,,0,,1,F-E/B,,Msn Grg&Cottonwood,
40417,40417,Mission Gorge Rd & Cottonwood Av,,32.83863332,-116.97391729,,,0,,1,F-W/B,,Msn Grg&Cottonwood,
40187,40187,Mission Gorge Rd & Edgemoor Dr,,32.83831331,-116.97035942,,,0,,1,N-E/B,,Msn Grg&Edgemoor,
40422,40422,Mission Gorge Rd & Edgemoor Dr,,32.83856801,-116.97051452,,,0,,1,F-W/B,,Msn Grg&Edgemoor,
13406,13406,Mission Gorge Rd & Fairmount Av,,32.78167553,-117.10075734,,,0,,1,F-N/B,,Msn Grg&Fairmnt,
88946,88946,Mission Gorge Rd & Fanita Dr,,32.83874516,-117.00062465,,,0,,0,N-W/B,,Msn Grg&Fanita,
88942,88942,Mission Gorge Rd & Hazeldon Dr,,32.83842441,-116.99385652,,,0,,0,F-E/B,,Msn Grg&Hazeldon,
88947,88947,Mission Gorge Rd & Mesa Rd,,32.83561558,-117.01254056,,,0,,0,N-W/B,,Msn Grg&Mesa,
13407,13407,Mission Gorge Rd & Mission Gorge Pl,,32.78278127,-117.09864010,,,0,,1,N-N/B,,Msn Grg&Msn Grg,
12521,12521,Mission Gorge Rd & Orcutt Av,,32.79074291,-117.09755190,,,0,,1,N-N/B,,Msn Grg&Orcutt,
12140,12140,Mission Gorge Rd & Rainier Av,,32.78940262,-117.09780908,,,0,,1,F-S/B,,Msn Grg&Rainier,
40957,40957,Mission Gorge Rd & Tamberly Wy,,32.83836617,-116.97858997,,,0,,1,F-E/B,,Msn Grg&Tamberly,
12869,12869,Mission Gorge Rd & Twain Av,,32.78537743,-117.09761089,,,0,,1,F-N/B,,Msn Grg&Twain,
13394,13394,Mission Gorge Rd & Twain Av,,32.78464470,-117.09784787,,,0,,1,F-S/B,,Msn Grg&Twain,
12141,12141,Mission Gorge Rd & Vandever Av,,32.78745659,-117.09782288,,,0,,1,F-S/B,,Msn Grg&Vandever,
12870,12870,Mission Gorge Rd & Vandever Av,,32.78808777,-117.09756539,,,0,,1,F-N/B,,Msn Grg&Vandever,
40259,40259,Mission Gorge Rd & West Hills Pkwy,,32.83710258,-117.02594339,,,0,,1,N-W/B,,Msn Grg&WHills,miswhi
13408,13408,Mission Gorge Rd & Zion Av,,32.79221679,-117.09745219,,,0,,1,N-N/B,,Msn Grg&Zion,
99464,99464,Mission Gorge Rd & Zion Av,,32.79267994,-117.09764864,,,0,,1,F-S/B,,Msn Grg&Zion,
75058,75058,Mission San Diego Station,,32.78098289,-117.11110498,,,0,msdS,0,,,Mission SD,msdS
75059,75059,Mission San Diego Station,,32.78081391,-117.11097904,,,0,msdS,0,,,Mission SD,msdS
75050,75050,Mission Valley Center Station,,32.77108307,-117.14985611,,,0,mivS,0,,,Msn Vly Cntr,mivS
75051,75051,Mission Valley Center Station,,32.77109313,-117.15013501,,,0,mivS,0,,,Msn Vly Cntr,mivS
91130,91130,Mission Valley Rd & Mission Center Rd,,32.77770784,-117.15582697,,,0,,1,N-S/B,,MV&Mission Ctr,mivmic
91312,91312,Mission Valley Rd & Mission Center Rd,,32.77793396,-117.15535102,,,0,,1,F-W/B,,MV&Mission Ctr,mivmic
41084,41084,Mollison Av & Pepper Dr,,32.82314507,-116.94969856,,,0,,2,N-N/B,,Mollison&Pepper,
41091,41091,Mollison Av & Pepper Dr,,32.82234458,-116.94981915,,,0,,2,F-S/B,,Mollison&Pepper,
98049,98049,Montezuma Canyon Rd & Palm Canyon Rd,,33.25592358,-116.39927156,,,0,,2,N-N/B,,Mntzma Cyn&Palm Cyn,
10258,10258,Montezuma Rd & 54th St,,32.77105299,-117.07970378,,,0,,2,N-E/B,,Mntzma&54th,
11390,11390,Montezuma Rd & 54th St,,32.77133829,-117.07978455,,,0,,1,F-W/B,,Mntzma&54th,
10654,10654,Montezuma Rd & 55th St,,32.77059793,-117.07583791,,,0,,1,F-E/B,,Mntzma&55th,
11395,11395,Montezuma Rd & 55th St,,32.77086749,-117.07662772,,,0,,1,F-W/B,,Mntzma&55th,
10274,10274,Montezuma Rd & 63rd St,,32.77041066,-117.06472964,,,0,,1,N-E/B,,Mntzma&63rd,
11039,11039,Montezuma Rd & 63rd St,,32.77053055,-117.06405407,,,0,,0,N-W/B,,Mntzma&63rd,
13332,13332,Montezuma Rd & Catoctin Dr,,32.76951628,-117.05863139,,,0,,1,F-W/B,,Mntzma&Catoctin,
11031,11031,Montezuma Rd & College Av,,32.77085083,-117.07088884,,,0,,1,F-W/B,,Mntzma&Coll,
10634,10634,Montezuma Rd & Collwood Bl,,32.77032427,-117.08505498,,,0,,2,F-E/B,,Mntzma&Collwood,
11009,11009,Montezuma Rd & Collwood Bl,,32.77027772,-117.08584182,,,0,,1,N-W/B,,Mntzma&Collwood,
13331,13331,Montezuma Rd & Gary St,,32.76972438,-117.06084548,,,0,,2,M-Street-E/B,,Mntzma&Gary,
10284,10284,Montezuma Rd & Reservoir Dr,,32.76907119,-117.05734556,,,0,,1,M-Street-E/B,,Mntzma&Reservoir,
11050,11050,Montezuma Rd & Reservoir Dr,,32.76909711,-117.05632430,,,0,,1,N-W/B,,Mntzma&Reservoir,
98045,98045,Montezuma Valley Rd & 37554,,33.21046952,-116.52163202,,,0,,0,M-Street-W/B,,Mntzma Vly&37554,ranchi
98047,98047,Montezuma Valley Rd & Lease Rd,,33.21032458,-116.51648576,,,0,,2,M-Street-E/B,,Mntzma Vly&Lease,
98048,98048,Montezuma Valley Rd & Lease Rd,,33.21048377,-116.51658433,,,0,,2,N-W/B,,Mntzma Vly&Lease,
98046,98046,Montezuma Valley Rd & Opp 37554,,33.21030258,-116.52168447,,,0,,2,M-Street-E/B,,Mntzma Vly&Opp 37554,ranchi
98050,98050,Montezuma Valley Rd & Palm Canyon Rd,,33.25595631,-116.39948097,,,0,,2,F-N/B,,Mntzma Vly&Palm Cyn,
11573,11573,Morena Bl & Asher St,,32.77911913,-117.20771651,,,0,,0,M-Street-S/B,,Morena&Asher,
12349,12349,Morena Bl & Asher St,,32.77887615,-117.20750564,,,0,,1,N-N/B,,Morena&Asher,
10806,10806,Morena Bl & Buenos Av,,32.76906820,-117.20019316,,,0,,1,N-N/B,,Morena&Buenos,
12359,12359,Morena Bl & Cushman Av,,32.76784412,-117.19924955,,,0,,1,N-N/B,,Morena&Cushman,
10048,10048,Morena Bl & Frankfort St,,32.77468641,-117.20621403,,,0,,1,N-S/B,,Morena&Frankfort,
11175,11175,Morena Bl & Frankfort St,,32.77486500,-117.20622248,,,0,,1,F-N/B,,Morena&Frankfort,
89013,89013,Morena Bl & Ingulf St,,32.78908519,-117.20581525,,,0,,0,N-N/B,,Morena&Ingulf,moring
10050,10050,Morena Bl & Knoxville St,,32.77332666,-117.20398373,,,0,,1,N-S/B,,Morena&Knoxville,
11176,11176,Morena Bl & Knoxville St,,32.77345638,-117.20391356,,,0,,1,F-N/B,,Morena&Knoxville,
11929,11929,Morena Bl & Littlefield St,,32.78048670,-117.20751664,,,0,,0,M-Street-S/B,,Morena&Littlefield,
12670,12670,Morena Bl & Littlefield St,,32.78061002,-117.20720888,,,0,,1,F-N/B,,Morena&Littlefield,
12352,12352,Morena Bl & Milton St,,32.78462851,-117.20648141,,,0,,1,N-N/B,,Morena&Milton,
99467,99467,Morena Bl & Milton St,,32.78500906,-117.20667427,,,0,,0,N-S/B,,Morena&Milton,
12360,12360,Morena Bl & Napa St,,32.76560406,-117.19817792,,,0,,1,N-N/B,,Morena&Napa,mornap
11930,11930,Morena Bl & Napier St,,32.78214632,-117.20722558,,,0,,1,M-Street-S/B,,Morena&Napier,
12351,12351,Morena Bl & Napier St,,32.78214597,-117.20691648,,,0,,1,N-N/B,,Morena&Napier,
11579,11579,Morena Bl & Naples St,,32.77004326,-117.20170668,,,0,,1,N-S/B,,Morena&Naples,
11578,11578,Morena Bl & Savannah St,,32.77123921,-117.20201891,,,0,,1,N-S/B,,Morena&Savannah,
99853,99853,Morena Bl & Sherman St,,32.76593301,-117.19864991,,,0,,1,N-S/B,,Morena&Sherman,
12680,12680,Morena Bl & Viola St,,32.77213243,-117.20202531,,,0,,1,F-N/B,,Morena&Viola,
11583,11583,Morena Bl & W Morena Bl,,32.76806148,-117.19957721,,,0,,1,N-S/B,,Morena&W Morena,
75044,75044,Morena/Linda Vista Station,,32.76352707,-117.19655802,,,0,morS,0,,,Morena/Linda Vista,morS
